order_id,customer_id,customer_name,customer_email,customer_city,product_name,category,sub_category,brand,size,color,gender,mrp,price,quantity,total_amount,order_date,rating,review_text,review_count,payment_method,delivery_status,delivery_days,is_returned,return_reason,coupon_applied,discount_amount,is_myntra_insider,order_date_str
MY553396,CUST35961,Customer_D992,user8513@example.com,Mumbai,Ray-Ban Sunglasses,Ethnic Wear,Kurtas,Manyavar,5XL,Red,Male,9149.37,7999.0,5,39995.0,2025-09-21 01:51:00.135969,5.0,,315,Debit Card,In Transit,5,False,,,0.0,False,2025-09-21
MY804647,CUST99209,Customer_B325,user5316@example.com,Hyderabad,Wrangler Jeans,Footwear,Sports Shoes,Fastrack,M,Pink,Unisex,2791.95,1839.2,5,9196.0,2025-10-16 01:51:00.135969,1.0,Delivery was late,316,Myntra Credit,Delivered,19,False,,,0.0,True,2025-10-16
MY248360,CUST10438,Customer_C895,user428@example.com,Hyderabad,Libas Lehenga,Beauty & Personal Care,Fragrances,Levis,8,Purple,Female,15972.41,6253.67,2,12507.35,2025-11-06 01:51:00.135969,2.0,Great product!,359,COD,In Transit,15,False,,,0.0,False,2025-11-06
MY571820,CUST17562,Customer_B50,user8375@example.com,Delhi,Manyavar Sherwani,Women's Clothing,Blouses,Biba,XXL,Green,Female,28681.06,14999.0,4,59996.0,2025-05-31 01:51:00.135969,4.0,,452,Credit Card,Delivered,2,False,,FESTIVE40,3121.195293346326,False,2025-05-31
MY489048,CUST82193,Customer_B191,user8308@example.com,Mumbai,Puma Sports Shoes,Ethnic Wear,Lehengas,Adidas,M,Orange,Unisex,7592.07,3999.0,3,11997.0,2025-10-16 01:51:00.135969,1.0,,150,Credit Card,Delivered,18,False,,,0.0,False,2025-10-16
MY995182,CUST79562,Customer_D29,user1981@example.com,Ahmedabad,W Kurti,Accessories,Bags,Wrangler,S,Red,Female,2106.33,1299.0,3,3897.0,2025-05-07 01:51:00.135969,4.0,,7,Invalid Method,Out for Delivery,15,False,,FREESHIP,304.00708562233376,False,2025-05-07
MY172270,CUST29032,Customer_E676,user6571@example.com,Chennai,Libas Lehenga,Women's Clothing,Tops,Anouk,M,Navy Blue,Unisex,16381.16,8099.1,3,24297.3,2025-09-27 01:51:00.135969,5.0,Excellent!,182,COD,Out for Delivery,16,False,,FLAT50,870.1127541097887,False,2025-09-27
MY172270,CUST36131,Customer_B560,user2485@example.com,Delhi,Roadster T-Shirt,Lingerie,Panties,Fastrack,XS,Black,Unisex,916.85,799.0,3,2397.0,2025-07-18 01:51:00.135969,3.0,Not satisfied,165,Credit Card,Delivered,18,False,,WELCOME20,83.72925699494152,False,2025-07-18
MY642467,CUST90569,Customer_C726,user9564@example.com,Kolkata,Puma Sports Shoes,Men's Clothing,Sweaters,Adidas,XXL,Teal,Male,5198.39,3999.0,4,15996.0,2025-04-14 01:51:00.135969,4.0,,444,UPI,In Transit,16,False,,,0.0,True,2025-04-14
MY806838,CUST43322,Customer_E208,user4810@example.com,Pune, Voylla Jewelry Set ,Accessories,Sunglasses,Wrangler,L,Navy Blue,Male,2441.82,1499.0,5,7495.0,2025-06-18 01:51:00.135969,4.0,,318,EMI,Out for Delivery,16,False,,,0.0,False,2025-06-18
MY264800,CUST79855,Customer_E771,user6790@example.com,Mumbai,Allen Solly Sweater,Western Wear,Jeans,Lakme,L,Brown,Female,3539.2,2799.0,1,2799.0,2025-10-01 01:51:00.135969,5.0,,158,Net Banking,Delivered,13,False,,MYNTRA10,54.66220498970914,True,2025-10-01
MY859067,CUST14764,Customer_E280,user4049@example.com,Delhi,Wrangler Jeans,Men's Clothing,Jackets,Anouk,6,Teal,Unisex,4084.19,2299.0,1,2299.0,2025-04-15 01:51:00.135969,5.0,Perfect fit,404,Myntra Credit,Delivered,6,False,,FREESHIP,61.44597968302006,False,2025-04-15
MY261175,CUST52037,Customer_B841,user4522@example.com,Bangalore,Woodland Boots,Footwear,Sports Shoes,Sassafras,XS,Black,Male,10422.56,5999.0,3,17997.0,2025-05-18 01:51:00.135969,5.0,,303,EMI,Delivered,5,False,,,0.0,False,2025-05-18
MY697120,CUST67488,Customer_C172,user3307@example.com,Bangalore,Here&Now Top,Men's Clothing,Jackets,Lakme,8,White,Male,1736.6,899.0,2,1798.0,2025-09-23 01:51:00.135969,4.0,,480,Net Banking,Returned,20,False,,FLAT50,214.69768177627685,False,2025-09-23
MY411512,CUST81292,Customer_E701,user2647@example.com,Kolkata, Anouk Saree ,Men's Clothing,T-Shirts,Fastrack,4XL,Red,Male,6030.85,3499.0,1,3499.0,2025-10-09 01:51:00.135969,4.0,Good quality,33,Credit Card,Delivered,18,False,,,0.0,False,2025-10-09
MY702819,CUST10088,Customer_A5,user7740@example.com,Ahmedabad,Nykaa Lipstick,Men's Clothing,Shirts,Roadster,4XL,White,Unisex,886.45,599.0,4,2396.0,2026-04-07 01:51:00.135969,4.0,Not satisfied,246,Myntra Credit,Delivered,10,False,,MYNTRA10,3.897381978450567,False,2026-04-07
MY148606,CUST44308,Customer_A633,user6195@example.com,Chennai,Libas Lehenga,Ethnic Wear,Salwar Suits,Jack & Jones,10,Purple,Female,12227.19,8999.0,3,26997.0,2026-03-23 01:51:00.135969,4.0,Good quality,467,Gift Card,Cancelled,6,False,,SUMMER30,1015.3126537716134,True,2026-03-23
MY480776,CUST40722,Customer_E183,user8734@example.com,Delhi,Puma Sports Shoes,Footwear,Flip Flops,Biba,7,Grey,Male,5371.04,3999.0,2,7998.0,2025-12-21 01:51:00.135969,4.0,,245,Gift Card,Delivered,11,False,,,0.0,True,2025-12-21
MY969190,CUST97491,Customer_C502,user7310@example.com,Chennai,Lakme Eye Shadow,Beauty & Personal Care,Haircare,Vero Moda,M,Grey,Female,581.59,399.2,2,798.4,2025-09-14 01:51:00.135969,2.0,,15,Gift Card,In Transit,12,False,,SUMMER30,86.26159751714526,True,2025-09-14
MY842121,CUST23937,Customer_B617,user2183@example.com,Hyderabad,Wrangler Jeans,Ethnic Wear,Kurtas,Titan,9,White,Unisex,3244.73,2299.0,1,2299.0,2025-11-05 01:51:00.135969,5.0,Not satisfied,440,EMI,Delivered,6,False,,,0.0,False,2025-11-05
MY857772,CUST62612,Customer_B55,user904@example.com,Ahmedabad,Sassafras Dress,Western Wear,Jackets,Biba,4XL,Maroon,Male,1760.82,1599.0,5,7995.0,2025-12-30 01:51:00.135969,5.0,,269,Net Banking,In Transit,1,False,,MYNTRA10,83.56963092297359,False,2025-12-30
MY980785,CUST46239,Customer_C247,user122@example.com,Chennai,Mast & Harbour Jeans,,Flip Flops,Titan,S,Teal,Unisex,3671.92,1899.0,4,7596.0,2026-01-05 01:51:00.135969,1.0,,230,UPI,Delivered,5,False,,WELCOME20,118.78202068663212,False,2026-01-05
MY683372,,Customer_C667,user2254@example.com,Chennai,Nykaa Lipstick,Western Wear,Shorts,Jack & Jones,XL,Maroon,Female,814.38,599.0,2,1198.0,2026-04-09 01:51:00.135969,4.0,,373,Debit Card,Delivered,11,False,,FREESHIP,175.7255353250227,True,09/04/2026
MY586197,CUST42353,Customer_B706,user7356@example.com,Chennai,Ray-Ban Sunglasses,Footwear,Sandals,Wrangler,3XL,Green,Unisex,15863.64,7999.0,4,31996.0,2025-05-26 01:51:00.135969,4.0,Delivery was late,309,Credit Card,Delivered,11,False,,FREESHIP,1969.3536425622383,False,26/05/2025
MY776056,CUST17078,Customer_D712,user6873@example.com,Pune,Lakme Eye Shadow,Women's Clothing,Skirts,Jack & Jones,7,Navy Blue,Female,949.78,499.0,1,499.0,2025-05-08 01:51:00.135969,5.0,,337,UPI,Delivered,5,False,,FLAT50,25.625423550836693,False,2025-05-08
MY209652,CUST57243,Customer_E497,user9377@example.com,Ahmedabad,Titan Watch,Sports Wear,Leggings,Titan,8,Maroon,Male,7531.44,5999.0,3,17997.0,2026-01-18 01:51:00.135969,1.0,,116,Gift Card,Delivered,13,False,,FLAT50,1048.8261899051608,False,2026-01-18
MY163031,CUST86218,Customer_E587,user275@example.com,Ahmedabad,Puma Sports Shoes,,Trousers,Nike,XL,Green,Unisex,7869.74,3999.0,5,19995.0,2025-05-23 01:51:00.135969,3.0,Excellent!,62,Net Banking,Delivered,17,True,Not as described,SUMMER30,1026.3638690021216,False,2025-05-23
MY163031,CUST72841,Customer_A435,user5984@example.com,Hyderabad,Manyavar Sherwani,Men's Clothing,Trousers,Fastrack,8,Orange,Male,28275.74,14999.0,3,44997.0,2025-04-18 01:51:00.135969,5.0,Perfect fit,443,Myntra Credit,Delivered,2,False,,FLAT50,4460.470495933956,False,2025-04-18
MY786478,CUST68941,Customer_E138,user8723@example.com,Hyderabad,Roadster T-Shirt,Beauty & Personal Care,Makeup,Fastrack,8,Maroon,Male,1067.77,799.0,4,3196.0,2025-09-01 01:51:00.135969,5.0,,277,Net Banking,In Transit,8,False,,,0.0,True,2025-09-01
MY239966,CUST56174,Customer_B882,user2758@example.com,Hyderabad,Jack & Jones Shirt,Sports Wear,Sports Bra,Adidas,XS,Blue,Unisex,3379.29,1899.0,2,3798.0,2025-07-31 01:51:00.135969,3.7,Not satisfied,231,Credit Card,Returned,12,False,,,0.0,False,2025-07-31
MY792554,CUST19300,Customer_A516,user6456@example.com,Kolkata,Peter England Jacket,Sports Wear,Shorts,Fastrack,3XL,Brown,Unisex,7613.6,3999.0,2,7998.0,2025-12-04 01:51:00.135969,5.0,Worth the money,472,COD,Delivered,2,False,,,0.0,False,2025-12-04
MY997459,CUST72180,Customer_D727,user6062@example.com,Delhi,HRX Track Pants,Kids' Wear,Boys Clothing,Fastrack,5XL,Pink,Unisex,1692.98,3816.35,5,19081.74,2025-09-03 01:51:00.135969,4.0,,106,Gift Card,Delivered,10,False,,FESTIVE40,285.0775290116963,False,2025-09-03
MY863238,CUST74696,Customer_A719,user6582@example.com,Pune,Fastrack Watch,Women's Clothing,Sarees,Maybelline,XL,Pink,Male,4031.0,2499.0,5,12495.0,2025-10-12 01:51:00.135969,2.0,,401,EMI,Returned,14,False,,,0.0,True,2025-10-12
MY518438,CUST14388,Customer_E170,user3225@example.com,Delhi,Nike Running Shoes,Sports Wear,Shorts,Titan,S,Purple,Male,9219.91,5999.0,1,5999.0,2025-06-18 01:51:00.135969,5.0,,333,UPI,Out for Delivery,0,False,,,0.0,False,2025-06-18
MY518438,CUST27471,Customer_C236,user6656@example.com,Kolkata,Plum Skincare Set,Kids' Wear,Infant Wear,HRX,XS,Navy Blue,Female,2772.65,1499.0,-5,0.0,2025-05-22 01:51:00.135969,4.0,Delivery was late,273,Credit Card,Delivered,6,False,,,0.0,True,2025-05-22
MY760547,CUST61821,Customer_B89,user7179@example.com,Delhi,Nike Running Shoes,Ethnic Wear,Lehengas,Anouk,M,Purple,Male,8362.08,5999.0,3,17997.0,2025-11-18 01:51:00.135969,5.0,,366,Credit Card,Cancelled,19,False,,FLAT50,1721.380534660619,False,2025-11-18
MY541091,CUST64256,Customer_D231,user8868@example.com,Kolkata,HRX Track Pants,Accessories,Watches,Puma,5XL,Teal,Unisex,1763.3,1299.0,3,3897.0,2026-03-21 01:51:00.135969,5.0,,219,Credit Card,Delivered,3,True,Not as described,FLAT50,336.47221432108057,True,2026-03-21
MY306783,CUST32560,Customer_E721,user9544@example.com,Ahmedabad,W for Women Skirt,,Infant Wear,Manyavar,5XL,Yellow,Male,1844.4,1299.0,3,3897.0,2025-09-06 01:51:00.135969,5.0,,396,EMI,Delivered,11,False,,MYNTRA10,367.2376002710225,False,2025-09-06
MY295038,CUST95680,Customer_B955,user2976@example.com,Delhi,Mast & Harbour Jeans,Lingerie,Panties,Wrangler,8,Green,Unisex,2235.64,1899.0,1,1899.0,2025-09-06 01:51:00.135969,5.0,,145,Gift Card,Delivered,20,False,,SUMMER30,42.70676059038341,False,2025-09-06
MY777967,CUST57166,Customer_E135,user8685@example.com,Hyderabad,U.S. Polo Shirt,Lingerie,Shapewear,Wrangler,8,Yellow,Unisex,1944.68,1299.0,2,2598.0,2025-07-09 01:51:00.135969,2.0,Great product!,243,Credit Card,Processing,17,False,,FESTIVE40,366.9416829888028,False,2025-07-09
MY555495,CUST40866,Customer_E971,user7540@example.com,Pune,Maybelline Foundation,Lingerie,Panties,Fastrack,3XL,Teal,Female,1034.54,799.0,2,1598.0,2025-04-23 01:51:00.135969,4.0,Excellent!,463,EMI,Delivered,17,False,,,0.0,False,2025-04-23
MY473099,CUST38092,Customer_D43,user9367@example.com,Mumbai,Manyavar Sherwani,Women's Clothing,Skirts,Maybelline,5XL,Yellow,Female,29899.3,14999.0,5,74995.0,2025-11-13 01:51:00.135969,5.0,,376,Gift Card,Delivered,18,False,,WELCOME20,682.7995982242505,False,2025-11-13
MY534170,CUST92513,Customer_C827,user7677@example.com,Bangalore,Decathlon Shorts,Lingerie,Panties,Puma,M,Yellow,Male,1180.54,799.0,2,1598.0,2025-12-31 01:51:00.135969,4.0,,289,Debit Card,Delivered,7,False,,,0.0,False,2025-12-31
MY903704,CUST71287,Customer_D326,user231@example.com,Pune,W Kurti,Sports Wear,Leggings,Nykaa,S,Navy Blue,Female,1708.71,1299.0,4,5196.0,2025-09-30 01:51:00.135969,3.0,,132,EMI,Delivered,5,False,,,0.0,False,2025-09-30
MY848022,CUST47042,Customer_D644,user9444@example.com,Delhi,Decathlon Shorts,Beauty & Personal Care,Makeup,Puma,XS,Blue,Female,1474.28,799.0,2,1598.0,2026-02-10 01:51:00.135969,3.0,,41,Credit Card,Delivered,16,False,,SUMMER30,233.8836238423412,True,2026-02-10
MY993126,CUST59978,Customer_A536,user9717@example.com,Ahmedabad,Vero Moda Blouse,Men's Clothing,Jackets,Manyavar,XXL,Navy Blue,Unisex,2540.33,1799.0,2,3598.0,2025-12-20 01:51:00.135969,5.0,,318,COD,Delivered,7,False,,,0.0,False,2025-12-20
MY560871,CUST17379,Customer_B662,user7391@example.com,Mumbai,Nykaa Lipstick,Footwear,Sports Shoes,Anouk,7,Blue,Unisex,868.48,1739.48,3,5218.45,2025-09-04 01:51:00.135969,4.0,Not satisfied,90,Credit Card,Delivered,18,False,,,0.0,False,2025-09-04
MY358947,CUST66424,Customer_E721,user1943@example.com,Ahmedabad,Libas Lehenga,Lingerie,Panties,Biba,8,Purple,Male,13822.88,8999.0,3,26997.0,2025-11-03 01:51:00.135969,5.0,Great product!,312,Net Banking,Exchange Requested,18,False,,,0.0,True,2025-11-03
MY125506,CUST47777,Customer_A901,user6117@example.com,Ahmedabad,Nike Leggings,Beauty & Personal Care,Makeup,Maybelline,XS,Pink,Male,3765.85,749.7,2,1499.4,2026-02-21 01:51:00.135969,5.0,Good quality,391,UPI,Delivered,5,False,,WELCOME20,135.19403313133688,True,2026-02-21
MY443699,CUST34913,Customer_C87,user3629@example.com,Chennai,W Kurti,Footwear,Sports Shoes,Maybelline,10,Red,Male,2402.56,1299.0,1,1299.0,2025-06-03 01:51:00.135969,1.0,Not satisfied,219,Gift Card,Delivered,1,False,,FLAT50,363.101175379446,False,2025-06-03
MY214567,CUST14809,Customer_A406,user7564@example.com,Kolkata,Puma Sports Shoes,Lingerie,Bras,Manyavar,XXL,Maroon,Unisex,4567.93,3999.0,2,7998.0,2025-11-11 01:51:00.135969,5.0,,101,Net Banking,In Transit,20,False,,,0.0,True,2025-11-11
MY459343,CUST91194,Customer_A455,user2431@example.com,Pune,Nike Leggings,Sports Wear,Gym T-Shirts,Nykaa,XS,Orange,Unisex,3855.36,2499.0,5,12495.0,2025-09-11 01:51:00.135969,5.0,Great product!,73,COD,Delivered,14,True,Not as described,WELCOME20,502.55693419186696,False,2025-09-11
MY240958,CUST46832,Customer_D36,user2213@example.com,Mumbai,Allen Solly Sweater,Men's Clothing,Trousers,Nike,10,Green,Male,5411.58,2799.0,4,11196.0,2025-12-11 01:51:00.135969,3.0,,125,Gift Card,Processing,2,False,,FESTIVE40,675.2794418926193,False,2025-12-11
MY684461,CUST21203,Customer_E473,user788@example.com,Mumbai,Woodland Boots,Footwear,Sports Shoes,Manyavar,XS,Teal,Male,9216.14,5999.0,4,23996.0,2025-12-08 01:51:00.135969,4.0,Excellent!,256,Myntra Credit,In Transit,20,False,,,0.0,False,2025-12-08
MY718300,CUST95272,Customer_D56,user3340@example.com,Pune, W Kurti ,Kids' Wear,Girls Clothing,Levis,9,Blue,Female,2434.45,1299.0,2,2598.0,2025-05-21 01:51:00.135969,3.7,,380,COD,Returned,1,False,,SUMMER30,304.1303101071113,False,2025-05-21
MY483613,CUST15048,Customer_B987,user394@example.com,Mumbai,Decathlon Shorts,Beauty & Personal Care,Makeup,Anouk,S,Orange,Male,1531.09,799.0,5,3995.0,2026-01-05 01:51:00.135969,1.0,Average,492,COD,Out for Delivery,6,False,,FREESHIP,91.91789778552695,False,2026-01-05
MY915611,CUST91845,Customer_D460,user2256@example.com,Bangalore,Libas Lehenga,Women's Clothing,Blouses,Roadster,S,Brown,Female,12774.15,8999.0,3,26997.0,2025-11-30 01:51:00.135969,1.0,,380,Myntra Credit,Delivered,9,False,,,0.0,False,2025-11-30
MY262288,CUST70376,Customer_C41,user8822@example.com,Mumbai,Allen Solly Sweater,Accessories,Watches,Adidas,,Blue,Female,3783.06,-2799.0,1,2799.0,2025-05-04 01:51:00.135969,-1.0,,266,COD,Delivered,4,False,,MYNTRA10,485.4403858262988,False,2025-05-04
MY315699,CUST33311,Customer_C988,user8716@example.com,Kolkata,Puma Gym T-Shirt,Men's Clothing,Sweaters,Titan,XXL,Purple,Female,1753.53,999.0,1,999.0,2025-07-12 01:51:00.135969,1.0,Worth the money,74,COD,Delivered,16,False,,FLAT50,142.03851557448894,False,2025-07-12
MY426599,CUST99148,Customer_A592,user3864@example.com,Hyderabad,Titan Watch,Kids' Wear,Boys Clothing,Lakme,3XL,Pink,Female,11503.35,5999.0,3,17997.0,2025-08-18 01:51:00.135969,4.0,,275,Gift Card,Delivered,12,False,,,0.0,False,2025-08-18
MY862955,,Customer_A326,user4641@example.com,Pune,Jack & Jones Shirt,Beauty & Personal Care,Fragrances,Puma,XXL,Grey,Unisex,3204.98,1899.0,1,1899.0,2025-06-05 01:51:00.135969,5.0,,94,Gift Card,Delivered,1,False,,FREESHIP,102.2403732835654,False,2025-06-05
MY715985,CUST83898,Customer_D783,user5616@example.com,Pune,Forest Essentials Cream,Sports Wear,Gym T-Shirts,Levis,4XL,Brown,Unisex,4779.92,2499.0,5,12495.0,2025-05-13 01:51:00.135969,5.0,,126,EMI,Delivered,18,True,Quality issue,WELCOME20,208.19378262613955,False,2025-05-13
MY118707,CUST18623,Customer_A672,user3799@example.com,Pune,Woodland Boots,Kids' Wear,Infant Wear,Titan,7,Purple,Unisex,7145.15,5999.0,4,23996.0,2026-02-13 01:51:00.135969,4.0,Worth the money,77,COD,Delivered,9,False,,,0.0,False,2026-02-13
MY524732,CUST40351,Customer_B916,user6320@example.com,Mumbai,Allen Solly Sweater,Footwear,Flip Flops,Titan,4XL,Orange,Female,5071.44,2799.0,2,5598.0,2025-06-01 01:51:00.135969,5.0,,418,Debit Card,Delivered,10,False,,MYNTRA10,760.7562948743545,False,2025-06-01
MY213261,CUST73918,Customer_D211,user3531@example.com,Chennai,Libas Lehenga,Western Wear,Shorts,Biba,S,Black,Female,17225.54,8999.0,2,17998.0,2025-11-16 01:51:00.135969,4.0,,352,COD,Delivered,3,False,,,0.0,False,2025-11-16
MY402084,CUST99668,Customer_B702,user9063@example.com,Bangalore,Vero Moda Blouse,,Panties,Levis,10,Pink,Female,3436.43,1799.0,4,7196.0,2026-04-05 01:51:00.135969,4.0,Good quality,288,Myntra Credit,Delivered,2,True,Wrong product,,0.0,False,2026-04-05
MY588822,CUST16539,Customer_A33,user3701@example.com,Bangalore,Global Desi Suit,Footwear,Formal Shoes,Wrangler,6,Purple,Male,7295.2,3999.0,5,19995.0,2025-04-26 01:51:00.135969,3.0,Great product!,410,Debit Card,Delivered,18,False,,,0.0,True,2025-04-26
MY601022,CUST83492,Customer_D860,user1674@example.com,Delhi,Maybelline Foundation,Ethnic Wear,Dhotis,Lakme,XXL,Red,Female,950.58,799.0,4,3196.0,2025-06-13 01:51:00.135969,5.0,Great product!,367,UPI,Delivered,2,False,,FESTIVE40,204.1058638053248,False,2025-06-13
MY326328,CUST13096,Customer_C237,user6216@example.com,Hyderabad,Mast & Harbour Jeans,Ethnic Wear,Dhotis,Fastrack,4XL,Blue,Male,3420.64,1899.0,5,9495.0,2025-07-08 01:51:00.135969,4.0,,174,Debit Card,Cancelled,6,False,,,0.0,False,2025-07-08
MY465959,CUST29004,Customer_D701,user5104@example.com,Ahmedabad,Mast & Harbour Jeans,Ethnic Wear,Lehengas,HRX,7,Brown,Unisex,3204.73,1899.0,5,9495.0,2025-07-09 01:51:00.135969,5.0,,267,Net Banking,Out for Delivery,4,False,,WELCOME20,425.47593217830286,False,2025-07-09
MY654557,CUST58365,Customer_A5,user1590@example.com,Kolkata,Plum Skincare Set,Ethnic Wear,Dhotis,Nykaa,3XL,White,Female,2444.15,-1499.0,5,7495.0,2026-03-18 01:51:00.135969,1.0,,340,UPI,Out for Delivery,3,False,,,0.0,True,2026-03-18
MY809430,CUST91153,Customer_A725,user3482@example.com,Hyderabad,Peter England Jacket,Men's Clothing,Trousers,Titan,7,Teal,Female,4852.89,3999.0,5,19995.0,2026-04-20 01:51:00.135969,5.0,,347,Debit Card,Delivered,4,False,,FESTIVE40,770.2511309719458,False,2026-04-20
MY326782,CUST94698,Customer_C90,user5821@example.com,Ahmedabad,Puma Gym T-Shirt,Footwear,Sports Shoes,Sassafras,XS,Yellow,Unisex,1366.42,999.0,3,2997.0,2025-05-15 01:51:00.135969,5.0,,388,Debit Card,Delivered,4,True,Wrong product,SUMMER30,22.923556991308125,True,2025-05-15
MY330154,CUST72157,Customer_E101,user82@example.com,Hyderabad,Bata Sandals,Men's Clothing,Shirts,,,Blue,Female,1639.36,1299.0,3,3897.0,2025-07-15 01:51:00.135969,3.0,,364,Credit Card,Delivered,7,False,,FLAT50,337.04155077489634,False,2025-07-15
MY718668,CUST36006,Customer_E122,user8721@example.com,Kolkata,Allen Solly Sweater,Sports Wear,Leggings,Adidas,,Red,Male,5068.27,2799.0,4,11196.0,2025-05-10 01:51:00.135969,4.0,Excellent!,221,Credit Card,Delivered,7,False,,FLAT50,785.8417091038309,False,2025-05-10
MY597658,CUST79599,Customer_E179,user3710@example.com,Ahmedabad,Puma Gym T-Shirt,,Gym T-Shirts,Levis,XS,Purple,Unisex,1405.15,999.0,5,4995.0,2026-03-16 01:51:00.135969,2.0,,349,Myntra Credit,Delivered,3,False,,SUMMER30,279.47796758592773,False,2026-03-16
MY583870,CUST29160,Customer_C397,user2757@example.com,Bangalore,Voylla Jewelry Set,Footwear,Sports Shoes,Adidas,M,Yellow,Female,2807.55,1499.0,2,2998.0,2025-05-30 01:51:00.135969,4.0,Delivery was late,206,EMI,Delivered,20,False,,WELCOME20,188.9468564659862,False,2025-05-30
MY815509,CUST69946,Customer_B202,user7928@example.com,Chennai,Puma Gym T-Shirt,Western Wear,Shorts,Roadster,9,Blue,Male,1709.34,999.0,4,3996.0,2025-11-10 01:51:00.135969,5.0,,36,Credit Card,Delivered,3,False,,SUMMER30,229.5968435720015,False,2025-11-10
MY815509,CUST30964,Customer_D442,user2126@example.com,Hyderabad,Metro Formal Shoes,Women's Clothing,Tops,Roadster,10,Brown,Female,4208.72,3499.0,5,17495.0,2025-12-10 01:51:00.135969,5.0,,342,EMI,Delivered,9,False,,MYNTRA10,929.5682514514008,False,2025-12-10
MY886410,CUST49917,Customer_E415,user2381@example.com,Delhi,Anouk Saree,Lingerie,Loungewear,Lakme,M,Grey,Male,5442.49,3499.0,500,17495.0,2026-01-26 01:51:00.135969,0.0,,106,COD,Delivered,15,False,,,0.0,False,2026-01-26
MY274702,CUST84476,Customer_E422,user1834@example.com,Bangalore,Nike Leggings,Lingerie,Loungewear,Lakme,4XL,Orange,Unisex,4738.3,2499.0,1,2499.0,2025-04-28 01:51:00.135969,5.0,Excellent!,494,EMI,Delivered,12,False,,MYNTRA10,462.78807175072035,False,2025-04-28
MY160483,CUST43502,Customer_B673,user3381@example.com,Chennai,Voylla Jewelry Set,Ethnic Wear,Sherwanis,Levis,4XL,Yellow,Male,1919.05,1499.0,2,2998.0,2026-01-23 01:51:00.135969,2.0,,334,Myntra Credit,Delivered,10,False,,MYNTRA10,185.9555298948348,True,2026-01-23
MY708521,CUST55365,Customer_C535,user4399@example.com,Chennai,U.S. Polo Shirt,Men's Clothing,T-Shirts,Wrangler,XS,Teal,Unisex,1587.15,389.7,2,779.4,2025-08-24 01:51:00.135969,5.0,,384,UPI,Delivered,3,False,,FREESHIP,21.953408327467375,False,2025-08-24
MY696632,CUST36371,Customer_A372,user5773@example.com,Mumbai,Here&Now Top,Sports Wear,Gym T-Shirts,Lakme,7,White,Male,1509.83,359.6,5,1798.0,2025-04-10 01:51:00.135969,4.0,,95,Net Banking,Out for Delivery,3,False,,,0.0,False,2025-04-10
MY663227,CUST38724,Customer_A901,user2540@example.com,Bangalore, Allen Solly Sweater ,Lingerie,Shapewear,Anouk,3XL,Black,Male,4741.56,2799.0,5,13995.0,2026-01-01 01:51:00.135969,5.0,Perfect fit,433,Credit Card,Delivered,9,True,Not as described,FESTIVE40,719.5262054734947,True,2026-01-01
MY827246,CUST14130,Customer_D646,user9450@example.com,Delhi, Vero Moda Blouse ,Western Wear,Skirts,HRX,5XL,Blue,Female,2652.86,1799.0,1,1799.0,2025-12-01 01:51:00.135969,3.7,,215,Gift Card,Cancelled,18,False,,SUMMER30,144.6490849587611,False,2025-12-01
MY686258,CUST50309,Customer_B20,user7559@example.com,Delhi,HRX Graphic Tee,Ethnic Wear,Kurtas,Manyavar,6,Purple,Male,816.82,699.0,5,3495.0,2025-12-06 01:51:00.135969,5.0,,408,Debit Card,Delivered,9,False,,FESTIVE40,207.1570622700082,False,2025-12-06
MY869133,CUST84320,Customer_D246,user2968@example.com,Kolkata,Nykaa Lipstick,Western Wear,Shorts,Roadster,S,Brown,Male,1053.76,599.0,1,599.0,2025-04-28 01:51:00.135969,5.0,Good quality,50,Debit Card,Delivered,8,True,Late delivery,FREESHIP,168.92733296943726,True,2025-04-28
MY242548,CUST43397,Customer_D467,user3881@example.com,Mumbai,Allen Solly Sweater,Western Wear,Shorts,Vero Moda,10,Grey,Unisex,3535.29,2799.0,3,8397.0,2025-12-18 01:51:00.135969,2.0,,65,EMI,Returned,10,False,,FREESHIP,673.0941982117957,False,2025-12-18
MY622271,CUST36021,Customer_B153,user324@example.com,Delhi,HRX Track Pants,Beauty & Personal Care,Makeup,,5XL,Purple,Unisex,1836.57,2268.59,1,2268.59,2026-03-21 01:51:00.135969,4.0,,386,Credit Card,Returned,19,False,,,0.0,False,21/03/2026
MY755362,CUST67549,Customer_B794,user380@example.com,Chennai,Nike Leggings,Beauty & Personal Care,Fragrances,Anouk,M,Black,Unisex,3898.01,2499.0,2,4998.0,2025-08-20 01:51:00.135969,4.0,,135,Net Banking,In Transit,12,False,,,0.0,False,2025-08-20
MY221919,CUST68127,Customer_D371,user7407@example.com,Hyderabad,W Kurti,Lingerie,Shapewear,Puma,7,Green,Female,2445.72,1299.0,300,3897.0,2025-09-27 01:51:00.135969,3.0,,57,Myntra Credit,Delivered,8,False,,,0.0,False,2025-09-27
MY390470,CUST91585,Customer_D164,user3165@example.com,Kolkata,Adidas Sports Bra,Accessories,Jewelry,Titan,8,Purple,Female,2531.61,-1899.0,3,5697.0,2026-01-02 01:51:00.135969,2.0,,163,Gift Card,In Transit,13,False,,SUMMER30,244.9500809269736,False,2026-01-02
